tweet_id,author_id,retweet_count,reply_count,like_count,quote_count
1553837060615593984,1318065385120223239,0,0,0,0
1553837047269449730,1492276911011209221,0,0,1,0
1553837034787201024,32524000,0,0,0,0
1553837021977878529,1540958271875448834,0,0,0,0
1553837016286015488,632239856,0,0,0,0
1553837011806584833,1545436283845152770,0,0,0,0
1553837010879660035,1360539964086362117,0,1,1,0
1553837009868922880,1545912592845230080,0,0,0,0
1553837005511049216,93576703,0,0,0,0
1553837003741036544,23430974,0,0,0,0
1553836993553272832,908446008413057024,0,0,0,0
1553836991237787648,1444913966510129156,0,0,0,0
1553836990780641281,224860513,0,1,0,0
1553836982027096064,1481324307338964999,0,0,0,0
1553836967988629504,1287618161689337856,0,0,0,0
1553836956911636483,1444913966510129156,0,0,0,0
1553836951459053569,3202631,0,0,1,0
1553836947638030336,1283107867885699073,0,0,0,0
1553836946845310978,4908722216,0,1,0,0
1553836938259357696,1389321438067187712,0,0,0,0
1553836934254002180,1273668050781339648,0,1,3,0
1553836922094489601,2963578876,0,0,0,0
1553836905443127296,1042497362336391168,0,0,1,0
1553836900158423040,702012931,0,0,0,0
1553836895586729987,1518921421946245120,0,0,0,0
1553836893447544832,1131813498,0,0,1,0
1553836892302573568,3022298793,0,0,0,0
1553836891547615235,846717762,0,2,0,0
1553836888661934080,1553302238323425282,0,0,1,0
1553836885503385600,1040679839747825664,0,0,0,0
1553836874069835778,1455894282334781450,0,0,0,0
1553836861948313601,706272915541647360,0,0,0,0
1553836861440802821,1149528579342053376,0,0,0,0
1553836854717190144,1301026673236811778,0,0,1,0
1553836847184445451,956337388762161152,0,0,0,0
1553836823096528902,863496162,0,1,0,0
1553836810295332864,1529092029476532230,0,0,0,0
1553836804398366721,850464729311182848,0,0,0,0
1553836797985177601,766859429463543808,0,0,1,0
1553836776946548736,890006270,0,0,1,0
1553836776141332481,750437909224910849,0,3,4,0
1553836773385576454,1472606028,0,0,0,0
1553836770076364801,1541124920758964228,0,0,1,0
1553836756214185984,1287506437543989252,0,0,0,0
1553836742507220993,1413725972,1,1,1,0
1553836733908897797,1418976846436343809,0,0,0,0
1553836719996272642,800460790843088896,0,0,0,0
1553836712144633856,1465635533774893058,0,1,0,0
1553836706234867712,1525611824141434883,0,0,0,0
1553836699284676609,932906190,0,0,0,0
1553836694247542784,1013556007010754560,0,0,0,0
1553836684080709632,43928368,0,0,0,0
1553836671543697410,853919791987425280,35,0,35,0
1553836671224922112,17001533,0,0,0,0
1553836660110114816,9545142,0,1,1,0
1553836659325665280,1353165999961477120,0,0,0,0
1553836659136921600,1333153397508349959,0,0,0,0
1553836654657519619,795005972871835648,0,0,0,0
1553836653378240513,1193399071765147648,0,0,0,0
1553836638312202241,1301209253689135106,0,0,0,0
1553836636869468162,1377864841503895555,0,0,0,0
1553836632448462848,129375589,0,1,0,0
1553836629017640965,352752258,0,0,0,0
1553836625964060673,3303341204,0,0,0,0
1553836619916009472,1519093841969754112,0,1,0,0
1553836607337267205,1198141575160836096,0,0,3,0
1553836597581422592,4538777652,0,0,0,0
1553836591927463936,1500112852010651656,0,1,0,0
1553836589566025730,1391840073285505032,0,0,0,0
1553836584579080192,624661399,0,0,0,0
1553836577532641282,1084200897910067200,0,1,1,0
1553836574810464256,1389247368848199682,0,0,1,0
1553836566568738816,2932594155,0,2,0,0
1553836562365890560,347002300,0,1,0,0
1553836559652118528,262513429,0,0,0,0
1553836551670480899,2004611,0,0,0,0
1553836550773002244,1553533498203557888,0,0,0,0
1553836547329429504,17137559,0,0,1,0
1553836546838577152,897578324146487297,0,1,0,0
1553836543948853252,818029401568845825,0,0,1,0
1553836542988361741,1356880449130405889,0,0,0,0
1553836541507735554,1546668084819263488,0,1,0,0
1553836538252783616,1178334364087668736,0,1,0,0
1553836529994403841,883673186,0,0,0,0
1553836525271531523,1734830630,0,0,1,0
1553836516174077952,1519486459107024897,0,0,0,0
1553836515675066368,1445384881693941776,0,0,1,0
1553836515016540163,1355626190153936904,0,0,0,0
1553836508536348678,98634804,0,0,0,0
1553836508343373824,1361782874270281732,0,0,0,0
1553836507219300353,805077507431075840,0,0,0,0
1553836501582204933,1490608685143449601,0,0,0,0
1553836496922320897,1551240204157157382,0,1,1,0
1553836492270628864,1564978268,0,0,0,0
1553836488378355712,1222202220189507585,0,0,0,0
1553836486553964545,224860513,0,1,0,0
1553836481847992320,1464819474771623939,0,0,0,0
1553836473127997441,1553835227109285899,0,0,0,0
1553836469982306307,1433127764375310340,0,0,0,0
1553836469604818948,1150255507342528512,0,0,0,0
1553836465343324163,1502603140721483778,0,1,0,0
1553836452236107777,1485337859032862726,0,1,0,0
1553836448981426178,768939835235110916,0,0,0,0
1553836446557011972,1464764230062723075,0,0,1,0
1553836439397359619,1497671566238363652,0,0,0,0
1553836436490784768,1307749035915325446,0,0,0,0
1553836435266064387,307112031,0,0,0,0
1553836427594461184,77230097,0,0,0,0
1553836426197811200,1432140607032496132,0,0,0,0
1553836425073664000,1540351926591574016,0,0,0,0
1553836422771138560,1535082590838865922,0,0,0,0
1553836420535619587,951847915647111168,0,1,1,0
1553836412851703809,1412081765133525001,0,0,0,0
1553836412314611712,1476973374605709315,0,0,0,0
1553836405423480832,1503053104454979588,1,0,0,0
1553836404727218181,1444333294280130563,0,0,0,0
1553836402542092288,2682310200,0,0,1,0
1553836394853851136,1471518494218801152,0,0,0,0
1553836386444197888,1496322595490201601,0,0,1,0
1553836380400263171,18742360,2,0,4,1
1553836364944351234,1367101967588331521,0,0,0,0
1553836364566781953,769098965832830978,0,0,0,0
1553836364273180672,1399616624878047233,0,1,5,1
1553836362226442241,2762605020,0,0,0,0
1553836358828965889,284170700,0,0,0,0
1553836354815115269,60795144,0,0,1,0
1553836344182456321,1513940358899638277,0,2,0,0
1553836326709067777,895103073521217537,0,0,0,0
1553836325001887745,1381971146766233603,0,0,0,0
1553836324385341441,1549105713858871296,0,1,0,0
1553836318324654086,742434587289100288,0,0,0,0
1553836305699725312,1252511463878598657,0,0,0,0
1553836274666053634,1197378323766226944,0,0,0,0
1553836263622512642,16368872,0,0,0,0
1553836256177651713,763400080737112065,0,0,0,0
1553836253555990528,1052261638575939587,0,0,0,0
1553836253401042945,305661348,0,0,0,0
1553836237928136712,1527770766762201089,0,0,0,0
1553836226918187011,1267106639490023424,0,0,0,0
1553836211948736516,471683603,0,0,0,0
1553836211638353921,381042214,0,0,0,0
1553836201379074050,2926047760,0,0,0,0
1553836199843971074,752551044693975040,0,1,0,0
1553836199432916994,1245142014217334785,0,0,0,0
1553836195980926978,1512814589884383233,0,0,0,0
1553836189295300608,1452788520683245568,0,0,1,1
1553836183968514049,785527176,1,0,2,0
1553836175600893953,1550985604971827206,0,0,0,0
1553836175508520960,1526226302293921792,0,1,1,0
1553836163869327361,129707325,0,0,4,0
1553836158836146178,899763398350487552,0,1,1,0
1553836150573486081,720284403457339392,0,0,0,0
1553836136254038016,1287225846672109573,0,0,0,0
1553836125592109057,1550630459331252226,0,0,0,0
1553836124929392640,1480737537094479873,1,0,1,0
1553836119405518852,1552036238122688514,0,0,0,0
1553836112917020672,2566404456,0,1,1,0
1553836105451053056,1333153397508349959,0,0,0,0
1553836101277814784,3974365576,0,0,0,0
1553836088460038144,1295960414,0,0,0,0
1553836079014465537,911463823415971840,0,0,0,0
1553836077802172417,2989355774,0,0,1,0
1553836076485296129,1299115042315612160,0,1,0,0
1553836075738603520,874533162,0,0,0,0
1553836070780866560,966146895612583936,0,0,1,0
1553836065840136198,4549053382,0,0,0,0
1553836063097077760,1421873293703909377,1,0,1,0
1553836060970340352,1479195638206136321,0,1,0,0
1553836059556978690,1515457150465851397,0,0,3,0
1553836057883467780,17529341,0,0,0,0
1553836057266982919,1514292976226291720,0,0,1,0
1553836047892680704,1452788520683245568,0,0,0,0
1553836045732438016,45300307,0,1,0,0
1553836042557558786,27586536,0,0,0,0
1553836029102129154,1491481051801214982,0,0,0,0
1553836025910333446,9545142,0,2,1,0
1553836021925683200,4907722753,0,1,0,0
1553836019211939840,3303341204,0,0,0,0
1553836007811756033,985806048,0,1,1,0
1553836005211381762,37759114,0,1,0,0
1553836005018542082,1485703277018849281,0,0,2,0
1553836004305428481,286460378,0,0,0,0
1553836003067998214,1302371982097350656,0,0,0,0
1553836002107588611,880160027683762176,0,1,0,0
1553836001637896193,1238485831012270080,0,1,0,0
1553835998810779648,1263110942482726914,0,0,0,0
1553835995665137667,107035450,0,0,0,0
1553835993513558024,770554974078054400,0,0,0,0
1553835984382439424,1365594113639288835,0,1,0,0
1553835984009281539,300071105,0,0,2,0
1553835982272733185,770554974078054400,0,0,0,0
1553835980158803969,378998958,0,0,0,0
1553835979978465280,1163598722724442112,0,1,2,0
1553835974496600065,1535332555444170752,0,1,1,0
1553835960512655360,1185299083520552966,0,0,0,0
1553835956003913728,1480682359456518145,0,0,0,0
1553835941990580224,1248739422058811392,0,0,0,0
1553835941675954176,792176572136468480,0,0,0,0
1553835940900212739,1427864762700947463,1,0,1,0
1553835937863450631,2529561995,0,0,0,0
1553835929562931200,896536891,0,0,0,0
1553835929499889664,1241856191661211655,0,0,0,0
1553835927553748992,1432386991744708609,0,1,5,0
1553835927532888064,22062303,0,2,0,0
1553835921719664644,945746432,0,0,0,0
1553835911804174336,1033559201539219458,0,0,2,0
1553835910634012673,1070047108286291969,0,0,0,0
1553835910390845440,2751536594,0,0,0,0
1553835899187826689,916366751520251905,0,0,0,0
1553835885367644160,37594574,0,0,0,0
1553835862835617794,1429456567456333826,0,0,0,0
1553835862298877952,1545810328935698433,0,0,2,0
1553835851565645833,1538292423075536897,0,1,1,0
1553835848369577987,1388453968888619009,0,0,0,0
1553835845794291712,1352561671936598016,0,0,0,0
1553835841608331265,991208622838300672,0,0,1,0
1553835834771734533,1511024538649309185,0,0,2,0
1553835827825782785,1430569606230552576,0,0,0,0
1553835814550994944,1037125110262648832,0,0,1,0
1553835802072858628,1440054776,0,0,0,0
1553835794753900546,17261005,0,0,1,0
1553835794590302211,1273336058508382209,0,0,0,0
1553835792950345729,1330620677498548225,1,1,3,0
1553835791331344390,1219075146847264768,0,0,0,0
1553835789599088640,1423361179079020550,0,0,1,0
1553835788768382976,1544537207733506048,0,0,0,0
1553835783668236290,746028174,0,0,0,0
1553835780208037889,450076047,0,0,0,0
1553835755377758209,1322014502162960384,0,0,0,0
1553835751539965953,1388453968888619009,0,0,1,0
1553835746074583040,2557715641,0,0,0,0
1553835744040329216,1353601818,0,1,1,0
1553835735148535810,1068188150848212994,0,0,0,0
1553835734892675074,1552166224628535297,0,3,2,0
1553835733751832577,1131023765167661056,0,1,3,0
1553835732661420032,1275543995024842753,0,0,0,0
1553835730216050693,1299755793290596352,0,0,2,0
1553835723756675072,1401056195738148868,0,2,0,0
1553835717612150784,1520041473063936000,0,0,0,0
1553835716182003713,36814311,0,0,0,0
1553835703674568707,1225128721348222976,0,1,1,0
1553835699052371972,2472147375,0,1,0,0
1553835698427494402,571051706,0,0,0,0
1553835692391792642,1283234983994200066,0,0,0,0
1553835691083284481,1526565426058121217,0,0,0,0
1553835678043193349,3817301841,0,0,1,0
1553835668551393284,1388453968888619009,0,0,0,0
1553835666286542850,4364203575,16,8,162,2
1553835661253279749,910322736,0,0,0,0
1553835646011285505,1550522827220172800,0,0,9,0
1553835643066875904,1533923343891673089,0,0,0,0
1553835640172658688,883428856681570304,0,0,0,0
1553835631268302849,1346955957306331142,0,0,1,0
1553835627367596034,1524151782691295236,0,0,0,0
1553835626704695296,1495125936114573312,0,0,0,0
1553835623898787840,1544106816887406592,0,0,1,0
1553835616105889795,1418100104079323138,0,0,0,0
1553835613685575686,2411173304,0,1,0,0
1553835595557904387,1551604794472685568,0,0,0,0
1553835594102571008,136089210,0,0,0,0
1553835578365452288,37738735,0,0,0,0
1553835571247824896,39727998,0,0,0,0
1553835570471641089,1340165736883372036,0,0,0,0
1553835566202060800,1510907658,10,0,12,0
1553835563874131968,35049240,0,1,1,0
1553835555611623424,732423833659936768,0,0,0,0
1553835549424697344,1544106816887406592,0,1,1,0
1553835548283904008,15385414,0,1,0,0
1553835544953720837,305358883,0,0,0,0
1553835544676794378,2165431581,0,0,0,0
1553835529250213888,42376461,0,0,0,0
1553835525521408002,2678831289,0,0,0,0
1553835520026972162,99589020,0,2,1,0
1553835517174751237,552963357,0,0,0,0
1553835512615604227,4307466256,0,0,0,0
1553835501202849794,1478079902104625154,0,0,0,0
1553835496467464196,1535515787569639424,0,0,0,0
1553835492579344386,960978786266185733,0,0,0,0
1553835489597263875,1009557666463666176,0,0,0,0
1553835487806345217,1472665929947533335,0,0,0,0
1553835479711334401,30273080,0,0,0,0
1553835478859665408,1510032473152843776,0,0,0,0
1553835474979983360,3259443492,0,0,0,0
1553835474464100352,836439679499026432,0,0,0,0
1553835472341852160,1508829426078863360,0,0,6,0
1553835469573603331,1062410534308532224,0,0,5,0
1553835464687292416,701193079798177792,0,0,0,0
1553835462627917831,1109885616513302528,0,0,0,0
1553835460379672576,49515905,0,2,1,0
1553835459884843010,1521380638829563904,0,0,0,0
1553835454369337354,392956374,0,0,0,0
1553835449856172035,2214985970,0,0,1,0
1553835439420690432,863594708085362688,0,0,0,0
1553835428758794240,1292508089313136640,0,0,0,0
1553835427232202752,27244258,0,1,0,0
1553835419112034310,1544479262211710977,0,1,0,0
1553835418730332163,1543581357082923009,0,0,5,0
1553835416515756034,1535049207970660369,0,0,0,0
1553835414003277827,1383859647195451396,0,0,0,0
1553835413764284416,1548244657397587968,0,0,0,0
1553835400799653890,1454465420266594308,0,0,0,0
1553835389680500736,2427981061,0,0,0,0
1553835388728270848,2174604157,0,0,0,0
1553835387419856896,1172871984,1,0,1,0
1553835382009016320,2323210286,0,0,0,0
1553835381065408519,1465635533774893058,0,0,1,0
1553835375059156995,1096141880708997122,0,0,0,0
1553835369451307008,1362522419026669570,0,1,0,0
1553835360274333701,727202390596788224,0,1,0,0
1553835357342408705,1428794459475648522,0,1,0,0
1553835356209954816,3974365576,0,0,0,0
1553835348769312770,47472289,0,0,0,0
1553835343694143490,1487911724351168512,0,0,0,0
1553835323771260930,1447021558028017675,0,0,0,0
1553835318364631040,1479195638206136321,0,1,0,0
1553835316783480834,1001982318037397506,2,0,0,0
1553835314912776192,864281723072270336,0,0,0,0
1553835313285308417,754185362264600577,0,0,0,0
1553835311695908865,189044175,0,0,0,0
1553835306507452416,490635661,0,1,1,0
1553835305614065667,1521471596472541187,0,0,0,0
1553835304448131072,1174017064530522112,0,0,0,0
1553835295417720833,1361557578300407808,0,0,0,0
1553835293173768192,1180242051386003456,0,1,0,0
1553835288387993600,1263368955101474817,0,0,7,0
1553835278959345667,986618701834309632,1,1,4,0
1553835274597179393,1111134752545955841,0,0,0,0
1553835271149461505,739081319125241856,0,0,0,0
1553835269169848320,167478533,0,0,1,0
1553835266523033600,1261551960424996864,0,0,0,0
1553835266061877255,1418602753522274305,0,0,0,0
1553835256360230914,234601985,0,0,0,0
1553835254296694784,262513429,0,0,0,0
1553835252593954818,17801629,0,0,0,0
1553835246579200000,3010566926,0,0,0,0
1553835246491246592,1505290303040798726,0,0,3,0
1553835236261240839,1158656635155488770,0,0,0,0
1553835229340745729,1164920827239903233,0,0,0,0
1553835228501839876,1438234949749022726,0,0,1,0
1553835220733988864,1471837193912176643,0,0,0,0
1553835202694336513,1318743637937840128,0,1,0,0
1553835200899158016,1496790440003219456,0,1,0,0
1553835200328736769,1518736523239337990,0,0,0,0
1553835199460515840,1341258420532469760,0,0,8,0
1553835184105160705,1518704399497023488,0,0,0,0
1553835178539237384,1534578373904801794,0,0,0,0
1553835177104875522,1553032010628829186,0,1,0,0
1553835176937095168,1258946840654946304,0,0,1,0
1553835174584061952,387276367,0,0,0,0
1553835157475545096,1150255507342528512,0,1,0,0
1553835154141229056,1101806809818357760,0,0,0,0
1553835141210021889,1432789684879597575,0,0,0,0
1553835136860540932,1673763644,0,0,0,0
1553835131194208256,784770225606565889,0,0,0,0
1553835128882880513,919397526,0,1,1,0
1553835127142326275,162566080,0,2,4,0
1553835125271662592,1372177839898890248,0,1,0,0
1553835122784440320,1372177839898890248,0,1,0,0
1553835122612441088,162566080,0,1,4,0
1553835118392918019,1340682980025634817,0,0,0,0
1553835116694278150,1344414893089427463,0,0,0,0
1553835114639101952,1390505803535327232,0,0,1,0
1553835109698371584,1527694522440097792,0,0,0,0
1553835108259565575,987848182108442624,0,0,0,0
1553835099455725569,1518788605371727873,0,0,0,0
1553835097152843777,75326421,0,0,0,0
1553835091566157824,1126160624151662592,0,0,0,0
1553835088709931010,15788824,0,1,2,0
1553835087455830016,2564631644,0,0,0,0
1553835072888922113,314496780,0,1,1,0
1553835072565825537,1327015368842375169,0,2,0,0
1553835070439530508,1253827138857381889,0,0,0,0
1553835065251139585,1285334389833060357,0,0,2,0
1553835059308032000,704304455567585281,0,0,0,0
1553835057663574022,1548846287046545413,0,0,0,0
1553835039602880514,62993874,0,0,1,0
1553835037585555456,2149163329,0,0,0,0
1553835033076572162,1377771169672269824,0,1,1,0
1553835031839350784,1428529013899812866,0,1,0,0
1553835024700645376,1532829010111217666,0,1,0,0
1553835021542342656,1541746887216320514,0,0,0,0
1553835018526638082,1231086665680248832,0,0,0,0
1553835013745131520,1182822454143717376,0,0,0,0
1553835013308825600,1445208561743765511,0,0,1,0
1553835002940596224,1113997015262752768,0,0,1,0
1553835002848223237,1537771422264721410,0,0,0,0
1553834993935421440,1218510794192752640,0,0,0,0
1553834993360596994,1241453468734259200,0,0,0,0
1553834989329928192,709978793881038848,0,0,0,0
1553834981436399618,35848478,0,0,0,0
1553834967385313280,118145188,0,0,0,0
1553834955767091200,3316585146,0,0,1,0
1553834954232143877,965589520753352704,0,0,0,0
1553834946921381888,1537117334732677120,0,0,0,0
1553834933784821769,1519460269738663944,0,0,0,0
1553834930395914244,1329083795119558658,0,0,15,0
1553834922581921794,1458125755435700229,0,0,8,0
1553834913811537925,1547529973292056576,0,0,0,0
1553834907876687874,2710381642,0,0,2,0
1553834903464296454,705920935,0,0,0,0
1553834894622695426,61662979,0,3,0,0
1553834892521345026,1385607433712701440,0,0,1,0
1553834892496175105,210604109,0,1,0,0
1553834892495949824,1312604686516510720,0,0,0,0
1553834886468775936,1197736500554657792,0,0,1,0
1553834885072228354,796352905133641728,0,1,0,0
1553834880500436992,1005337187502776321,0,0,0,0
1553834878373855235,722924636091125760,0,0,0,0
1553834876138405888,355052345,0,0,0,0
1553834875165237250,1441231323440435206,0,0,1,0
1553834872996696064,1239662970180792320,0,1,2,0
1553834869029015555,1546668084819263488,0,2,0,0
1553834867284029440,948037411631591424,0,0,0,0
1553834867212914688,276668917,0,3,0,0
1553834862171373569,334140516,0,0,0,0
1553834860782895105,1442138959191023621,0,0,0,0
1553834850863534082,1456984199559327744,0,1,0,0
1553834846027382785,1062598928682631175,0,0,1,0
1553834843607384065,41412690,0,2,1,0
1553834830227542016,1509222963693957120,0,0,0,0
1553834824368111620,3517563141,0,1,1,0
1553834823084539906,1399178779780657154,0,1,0,0
1553834819586490368,1295960414,0,0,0,0
1553834817938243587,1281802826306457600,0,0,6,0
1553834814104649732,925042397905653761,0,0,0,0
1553834789236400128,185501609,0,2,0,0
1553834778729668608,1249585851463610368,1,1,2,0
1553834767686287365,1383042175051649032,0,0,2,0
1553834765148643331,20018668,0,1,0,0
1553834763407998977,1021177180217397249,0,0,0,0
1553834757053628416,1375126300462039045,0,1,2,0
1553834754914471936,1553477311185317888,0,1,3,0
1553834738674442240,1548369809309478912,0,0,0,0
1553834731921461251,122474465,0,0,0,0
1553834729790750726,1408817818301341697,0,0,0,0
1553834725718081536,23230351,0,1,2,0
1553834721460867074,335597742,0,0,0,0
1553834718982029313,762387610878799872,0,0,0,0
1553834715982987266,1261825438072082433,0,0,1,0
1553834713319612417,887749310,0,0,0,0
1553834704377356290,1247185801861046272,0,1,1,0
1553834696739627011,1231086665680248832,0,0,0,0
1553834694868750336,1061777739592609793,0,1,0,0
1553834691001602050,291490506,0,0,0,0
1553834689852473345,1532829010111217666,0,1,0,0
1553834686023073793,1068945403683459072,0,0,0,0
1553834681598201861,1497966044564107272,0,0,0,0
1553834678569914368,1417566202621267974,0,1,1,0
1553834674396565510,1345059775416041475,0,1,1,0
1553834671066304514,14752849,0,0,0,0
1553834651797508096,1463618733302325255,0,0,0,0
1553834646709932034,888451397783625728,0,0,0,0
1553834644721778690,1363999133602897923,0,0,0,0
1553834635586666496,242740713,0,0,0,0
1553834633380364290,242740713,0,1,0,0
1553834629609578496,4257761535,0,0,1,0
1553834627512651776,2165409566,0,1,0,0
1553834623678894081,1239662970180792320,0,1,0,0
1553834623146536960,2796749447,0,1,0,0
1553834612551565314,1259502790919020545,0,0,0,0
1553834601411403776,1060236277218533380,0,0,0,0
1553834601260486657,1371507318194601988,0,0,2,0
1553834592993427457,1430569606230552576,0,1,0,0
1553834589340180489,1445384881693941776,0,0,1,0
1553834587867979778,27586536,0,1,0,0
1553834587662475264,1441212406647050245,0,0,0,0
1553834586882416642,83973659,0,1,0,0
1553834576786739200,770554974078054400,0,0,0,0
1553834571862507521,747117637725978624,0,0,0,0
1553834564128309248,1436783507775188992,0,0,0,0
1553834556087619584,59047876,1,0,0,0
1553834547015458823,332072566,0,1,4,0
1553834536865259525,50483003,1,0,1,0
1553834536559157256,3331851939,20,8,100,1
1553834535439278082,1521530138718056448,0,1,1,0
1553834522017423360,1150255507342528512,0,1,0,0
1553834516787208194,1450130876751360000,0,0,0,0
1553834515851841543,974508098273472512,0,0,1,0
1553834512294891520,942739315783884801,0,0,0,0
1553834492493582336,1361005872181256193,0,0,1,1
1553834492057604098,386552134,0,0,2,0
1553834488685367302,1203562058920419328,0,0,0,0
1553834488656023553,1522723831118503936,0,0,0,0
1553834476819595264,138017007,0,1,0,0
1553834473065627648,75326421,0,0,0,0
1553834459195092992,1486992924118163462,0,0,1,0
1553834457534193665,1416826666614235142,0,1,1,0
1553834440681435136,796143823604752384,0,0,0,0
1553834440597639170,1309093177522098178,0,0,0,0
1553834431454085120,1509203335961796611,0,0,0,0
1553834430451662850,906608632824987649,0,0,0,0
1553834430044807174,147531844,0,0,0,0
1553834426710126592,1289277397662085122,0,1,0,0
1553834423992389633,292707752,0,1,0,0
1553834421442134016,1286166801663979520,0,0,0,0
1553834418871193602,1289534844729528321,0,0,0,0
1553834407114547200,979557656754114560,0,0,0,0
1553834406846029824,1223545658,0,0,0,0
1553834404228874241,1339748987155476481,0,1,0,0
1553834402089771009,210604109,0,0,0,0
1553834396171517952,1452722709348163589,17,1,78,1
1553834395710144512,3593749816,0,0,0,0
